Ticker,Company Name,Sector,ESG Score,ESG Rank,MCSI ESG Rating,BESG Score,ESG Score SYN,YFin E,YFin S,YFin G,Market Cap,EBITDA,PE,EV,Date,Return,Model 1,Model 2,Model 3,Average Return,Average Sector Return
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-06-01,0.30504432408767945,0.41499370618580855,0.3065195011638443,0.26845727290060595,-0.9570760269450365,-0.4555358049232004
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-07-01,-0.5792360486697076,-0.8818314339552296,-0.5069364383054158,-0.67147791319857,-0.9570760269450365,-0.3166728635611673
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-08-01,-2.123624508937886,-2.0500663507308663,-2.1513846478961356,-2.0290446459730447,-0.9570760269450365,-1.5199431421441305
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-09-01,-2.0418129954430846,-2.0626313217118417,-2.064481573996762,-2.1361746146858915,-0.9570760269450365,-0.8934354782140139
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-10-01,-2.3347042422693027,-2.32825093553258,-2.2453476371848997,-2.2587335230452132,-0.9570760269450365,-1.2352860625496855
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-11-01,-1.2699889617058469,-1.4014935931502426,-1.2373621921917164,1.491396484933044,-0.9570760269450365,-0.5210655104679662
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2017-12-01,-2.291006610819813,-2.3958246556533984,-2.1959925116212493,-2.3890869120763814,-0.9570760269450365,-1.3501655113928046
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-01-01,-0.9714926831750086,-0.7759746211811015,-1.0651248464418024,-1.0698818924288411,-0.9570760269450365,-1.095602611362768
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-02-01,-1.1788728755875224,-1.4129766746462853,-1.1454550672067731,-1.2784774922336706,-0.9570760269450365,-1.5571804128905096
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-03-01,-0.3594943660577967,-0.49620781860696184,-0.33073460913117375,0.18427727108544742,-0.9570760269450365,-0.870298656652603
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-04-01,-1.2885135320383467,-1.4472855368232416,-1.2840963477158207,-0.7965948727311021,-0.9570760269450365,-1.0613825048565069
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-05-01,-1.0078391097622508,-1.2140829432793177,-0.9566111979537305,-1.0842197496569106,-0.9570760269450365,-0.8516206472654663
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-06-01,-1.240228143074678,-1.4125982987769914,-1.1715513969850533,-1.2353091687698645,-0.9570760269450365,-1.4278925944006757
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-07-01,-2.2131736774711506,-2.489230747744106,-2.2981285336041313,-2.3129893741553036,-0.9570760269450365,-1.1509033463664537
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-08-01,-0.9153627422964604,-0.9381765102453034,-0.9686222541425337,-1.0151330428306475,-0.9570760269450365,-1.0351884705166523
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-09-01,-1.4736738522996964,-1.8154960196273433,-1.4760620700837945,-1.4476611743115149,-0.9570760269450365,-0.8594201659581467
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-10-01,-0.11315465835455685,-0.03553284409260213,-0.10945368575664524,0.9097758319125063,-0.9570760269450365,-0.918669406341999
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-11-01,0.08604849966942973,-0.10796065224437326,0.12771509516306367,-0.013883514683172449,-0.9570760269450365,-1.2580866892306912
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2018-12-01,1.2366855625381046,1.3197126948774325,1.2965504481344476,4.270875300667916,-0.9570760269450365,-0.16035600470547212
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-01-01,0.7592159663654809,0.6856015555717817,0.7412365885404572,0.6615768896950222,-0.9570760269450365,-0.8837567170552434
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-02-01,-0.15377215468056493,-0.5467028371951631,-0.17643410496711906,0.02067849612483344,-0.9570760269450365,-0.5216651931442254
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-03-01,-1.2404080654427667,-1.7262212821225644,-1.1510668349404516,-1.34039079835877,-0.9570760269450365,-1.3046268408950983
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-04-01,-1.5720806854923532,-1.4864291365034576,-1.6068992369252009,-1.6030114799538262,-0.9570760269450365,-0.43491487093313624
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-05-01,-2.632956621612391,-2.7001322682684203,-2.6281983308829737,-2.732955639534565,-0.9570760269450365,-1.1987751041313095
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-06-01,0.9288802531833347,0.7849761000256367,0.9326377853980569,1.0089665644634487,-0.9570760269450365,-1.4621993794083248
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-07-01,-0.953166432519573,-1.1247698425885968,-0.9715681097904103,-1.0504444593817968,-0.9570760269450365,-0.7916707328674475
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-08-01,-1.3286111754409802,-1.5390233604775645,-1.4134139146912892,-1.2218286792712598,-0.9570760269450365,-0.6485096487088505
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-09-01,0.8041080830328984,0.7537351371198832,0.8841244203581946,1.0625681347116347,-0.9570760269450365,-0.892721944628707
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-10-01,-0.8383186200609314,-0.9842801167007611,-0.8396010233041314,0.5121575112589057,-0.9570760269450365,-0.7144593523901013
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-11-01,-2.1832876171885243,-2.152463930740628,-2.2706161598291628,-2.218942528996946,-0.9570760269450365,-1.6379713942632526
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2019-12-01,0.43399586153067804,0.46780589283707286,0.3828124501926986,0.5140446119613512,-0.9570760269450365,0.09421774946557814
SHN,Company 31,Health Care,22,5,CC,86,9,66,57,5,82569,63556,56355,8786,2020-01-01,-1.1360094247222317,-1.1056316523810552,-1.0533047572555,-1.2359491808102023,-0.9570760269450365,-0.658454357795442
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-01-01,-2.2020110037643055,-2.488554206967463,-2.1993012396443006,-2.278547050636541,-0.9477864879928743,-1.3164544094800876
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-02-01,-1.2941931114984844,-1.4826145933659853,-1.1964804429887912,-0.7987819490075245,-0.9477864879928743,-1.262872960751235
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-03-01,0.5969815150543969,0.7651986653823691,0.6891413266416576,0.4969845545495346,-0.9477864879928743,-1.0405284228891207
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-04-01,-1.6668118668984802,-1.927575212176601,-1.5934391281159945,-1.5892457472834882,-0.9477864879928743,-1.4436364286930192
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-05-01,-1.1947729795352315,-1.3387173032081576,-1.1885350268650994,-1.2947631763365852,-0.9477864879928743,-1.0643363850996352
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-06-01,-1.5052309911011492,-1.5763028150959895,-1.5042270661325858,-1.6041519918598666,-0.9477864879928743,-0.9277856842751078
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-07-01,1.319486379068926,1.2264409007034212,1.41241259027864,1.2196364249829035,-0.9477864879928743,-0.9841585407083082
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-08-01,0.3970213165919687,0.2599186491928446,0.34053459748149906,3.8341888345644377,-0.9477864879928743,-0.9848631556263839
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-09-01,-1.8255695577407516,-1.9421340283964685,-1.9099799960202795,-1.9097414062935119,-0.9477864879928743,-1.2171925867051188
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-10-01,-1.4423207952126098,-1.1687176867446092,-1.485571701632203,-1.4204104743488557,-0.9477864879928743,-0.9856125107435345
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-11-01,-1.826938532162678,-2.002846628567813,-1.9037787934795893,-1.5737707944706187,-0.9477864879928743,-1.4503024149602348
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2013-12-01,-0.45031519383302,-0.2000827568979576,-0.39985309592943863,-0.42599216695674913,-0.9477864879928743,-0.794650491202404
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-01-01,-2.6805116644269384,-2.7776472211506995,-2.610627211638474,-2.3754422592630045,-0.9477864879928743,-1.411492618363791
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-02-01,-0.6200999996919201,-0.5460224092244141,-0.7182354753534967,-0.6378467801634713,-0.9477864879928743,-1.031703764874967
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-03-01,1.0401473331867463,1.033722850253023,1.0329414770502723,1.0278027177024092,-0.9477864879928743,-0.6334800247521676
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-04-01,-1.0763308043811575,-1.144325465680749,-1.0230499723153783,-0.8993064658307898,-0.9477864879928743,-1.0113704063382374
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-05-01,-1.3237412236558463,-1.6193302989831646,-1.2899093720806474,-1.423391134976159,-0.9477864879928743,-1.0483634197107914
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-06-01,-0.8887465484218906,-0.9176033184576572,-0.8346355365322446,-0.5371918839734192,-0.9477864879928743,-0.4986148005695943
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-07-01,-0.6446022840117589,-0.8097019239026275,-0.5920613452208277,-0.7090403486393009,-0.9477864879928743,-1.008395541309956
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-08-01,-1.0837001766417995,-1.0753497832428511,-1.04112091452563,-1.0835465917822245,-0.9477864879928743,-1.0754281576776274
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-09-01,-1.5838446637636228,-1.7020942350399129,-1.5524492349566423,-1.623520307640529,-0.9477864879928743,-1.0728071901438916
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-10-01,-0.22580833377606835,-0.3624301900344108,-0.2622424630489606,-0.279027842532673,-0.9477864879928743,-1.1195848034445564
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-11-01,0.0643782819655816,0.3982284441050764,0.10740141590309138,-0.021065370116999688,-0.9477864879928743,-0.6534661630757722
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2014-12-01,-1.357389031881639,-1.8781865581886583,-1.4099300429995052,-1.4557502011554067,-0.9477864879928743,-0.9131340304758788
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-01-01,-1.319714919605021,-1.3400215265413369,-1.3057418648349708,-0.8457113721821323,-0.9477864879928743,-0.7492798838691693
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-02-01,-0.9771692417765421,-1.3659881238836629,-0.904787134375768,-1.0656982388608949,-0.9477864879928743,-0.7539556185951621
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-03-01,-0.9577947493256603,-0.8593982721619935,-0.881172470990005,-0.8402991887352906,-0.9477864879928743,-0.8733164849451375
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-04-01,-0.6463629505051764,-0.6615473669686142,-0.6743445325413734,-0.7463458699349621,-0.9477864879928743,-1.4551476031950217
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-05-01,-0.953071455847249,-0.9538390285083812,-0.9934029920349343,-0.550478168770065,-0.9477864879928743,-1.3732712695690497
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-06-01,-2.6073502516348466,-3.1031116058219252,-2.706670818064984,-2.6369222216112496,-0.9477864879928743,-0.7117423389576837
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-07-01,-0.5945003596025722,-0.8269391205299423,-0.6299667631175928,0.14986670582532965,-0.9477864879928743,-0.9429005843478564
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-08-01,-2.121498318959155,-2.2238386878771745,-2.1565889861915637,-2.2079634782606528,-0.9477864879928743,-1.3891589263354034
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-09-01,-2.9876565689458916,-2.9378618824916534,-2.9823817314998435,-3.0876552445461236,-0.9477864879928743,-1.407386360502242
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-10-01,-0.7434038548440336,-0.6499173431372409,-0.7144150801357187,-0.8090184026826207,-0.9477864879928743,-1.4312788081405028
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-11-01,0.03172251326180864,-0.3409219912234762,0.09578606725306824,0.06675644877083928,-0.9477864879928743,-0.6409597106145066
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2015-12-01,-0.5426160980154775,-0.6422060036243592,-0.575488964646435,-0.6426160062225419,-0.9477864879928743,-0.9778450947064301
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-01-01,0.07933264536029783,0.2593482867453355,0.08612248852336443,0.1728647187634121,-0.9477864879928743,-0.724560540901301
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-02-01,1.7091758325460793,1.3985031951375693,1.7878754728849087,1.619694800992669,-0.9477864879928743,-0.8777841453650949
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-03-01,-1.3398037216284782,-1.609232755879628,-1.3669544831182099,-1.1429789947146112,-0.9477864879928743,-1.510586363013654
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-04-01,-1.6614963459996144,-1.294991205421288,-1.7447780327895803,-1.752220472187579,-0.9477864879928743,-1.129779694330581
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-05-01,-1.2569478300369825,-1.2169523897683374,-1.2593720750031066,-1.131182651363256,-0.9477864879928743,-1.0725336126406717
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-06-01,-2.087449744069294,-2.271215307987502,-2.128397401211462,-2.187438980313616,-0.9477864879928743,-0.9906509855253405
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-07-01,0.9987771776699714,0.7423070196571074,0.9429741492482401,0.9238836126438844,-0.9477864879928743,-1.283384745115973
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-08-01,-1.3663786977888592,-1.0087055745907276,-1.3441349937321243,-1.4576559877436541,-0.9477864879928743,-1.1518156999050535
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-09-01,-1.9715207105800308,-1.835145974661025,-2.063538651731595,-2.0608041705217945,-0.9477864879928743,-1.2442418646262492
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-10-01,0.013417681954580596,-0.10977967323577148,0.03943212577031435,0.13359314405774397,-0.9477864879928743,-0.578563217958317
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-11-01,-0.9314988292105887,-0.9202216788835489,-1.019509909500397,-1.0314459224550723,-0.9477864879928743,-0.4685196207370308
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2016-12-01,-1.1966315581474418,-1.1860791932410635,-1.2001016733350065,-1.2925601893423846,-0.9477864879928743,-0.9760319053549492
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-01-01,-0.3405553179278492,-0.611796109380776,-0.42060338898592864,-0.4000983101269351,-0.9477864879928743,-0.684337405980386
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-02-01,-0.4534898477386331,-0.15929357509142036,-0.4164031083577855,-0.5162317491639917,-0.9477864879928743,-1.1300956130474156
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-03-01,-2.3520496865419256,-2.281762443615545,-2.4401717835946903,-2.4520496367448494,-0.9477864879928743,-1.228224240073607
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-04-01,-2.0513044460532877,-1.7975560106397903,-2.1305116140540545,-2.1236721759964916,-0.9477864879928743,-1.264730359966377
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-05-01,-1.7030729434194734,-2.0338968534103667,-1.705765988281419,-1.5560123560248507,-0.9477864879928743,-0.8938585899773982
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-06-01,-1.9690740234118964,-1.762993275692943,-1.953276453617095,-2.0689616754974467,-0.9477864879928743,-1.6616305560038613
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-07-01,-0.6142766325788286,-0.9112699368196702,-0.5477742479547822,-0.6694769078262837,-0.9477864879928743,-1.0446633745735654
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-08-01,-1.0850707896242393,-1.132648876589399,-1.1624796699819342,-1.1603425353331478,-0.9477864879928743,-1.1086539773320452
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-09-01,0.46151347850650426,0.3104090807902643,0.4332641568815898,0.6119613225172219,-0.9477864879928743,-1.3215115436552614
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-10-01,-0.7554705959754181,-0.9382868986907723,-0.8132044872696913,-0.7387975531341303,-0.9477864879928743,-0.85956703897628
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-11-01,-1.6629941743389725,-2.029163569945001,-1.6006569225169083,-1.7596159719271707,-0.9477864879928743,-1.1657415305246632
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2017-12-01,-0.28067627083173363,-0.28145462932166343,-0.24098132272384018,-0.38005981065874384,-0.9477864879928743,-1.6621961223615958
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-01-01,-0.4744481856648445,-0.5741509184769499,-0.4723255945331133,-0.5744481601635782,-0.9477864879928743,-1.2117285858225189
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-02-01,-1.9451851687897528,-1.7781426401119094,-2.043226604196006,-2.0114414730163515,-0.9477864879928743,-1.4540260869326054
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-03-01,-1.1739083475984304,-1.386614475963082,-1.2379888100379859,-0.5147129053799274,-0.9477864879928743,-0.9102405267455902
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-04-01,-1.5880806775565772,-1.7105089947809944,-1.5875953606290283,-1.5811366869249976,-0.9477864879928743,-0.32991732789271766
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-05-01,-0.4137616463148177,-0.5336663163022076,-0.3560103908519836,0.3520488083453258,-0.9477864879928743,-0.61478408492898
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-06-01,-1.3848306921854163,-1.7421461418937394,-1.3814952900639186,-1.0778026825292195,-0.9477864879928743,-0.6740454355586785
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-07-01,-2.00265621714325,-2.049486754233104,-1.9992642069901652,-1.5084687339643224,-0.9477864879928743,-0.6603635828715373
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-08-01,-1.2741329245910147,-2.0196196312684975,-1.286594923328829,-1.329078142266579,-0.9477864879928743,-1.1025366211131982
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-09-01,-1.4733873508892252,-1.5654654928703453,-1.536024666291769,-1.5733669754714743,-0.9477864879928743,-1.1009089784336659
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-10-01,-0.3283362749627414,-0.505835780688103,-0.27528687318182354,-0.42833621897016283,-0.9477864879928743,-0.5893224238352686
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-11-01,-2.146178893323693,-2.286573044554755,-2.068449957193273,-2.0197297680669113,-0.9477864879928743,-1.214356790732569
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2018-12-01,-0.8975402531135238,-0.8149640906728592,-0.90953233495699,-0.6049861965912363,-0.9477864879928743,-0.9186157115122296
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-01-01,-0.07363913532124644,-0.03611104637514187,-0.013557138423920478,-0.17330784785449907,-0.9477864879928743,-1.2372593732667176
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-02-01,-0.25889287260276916,-0.5169111115885238,-0.26760889456838255,-0.2288951030334383,-0.9477864879928743,-0.844835905738313
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-03-01,1.3189340270275283,1.365796126704785,1.234898720150591,1.2728448221682742,-0.9477864879928743,-1.0854031438319263
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-04-01,-1.8640736969599163,-1.919173628384815,-1.9317757192839435,-1.9557582721930338,-0.9477864879928743,-1.5541199079821488
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-05-01,0.5441321549141296,0.3541415607586318,0.5533567279553004,0.6029925259475145,-0.9477864879928743,-1.3122687815319545
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-06-01,-0.5441289609614006,-0.6866012653198779,-0.594690617348507,-0.644077533218728,-0.9477864879928743,-0.7581417505223431
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-07-01,-1.5762215005725886,-1.616051704870415,-1.6116337797908966,-1.67113554151685,-0.9477864879928743,-1.3621426093538445
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-08-01,-2.5398684923542914,-2.59872928683311,-2.5235004847949627,-2.3695609041064567,-0.9477864879928743,-0.9282940252011056
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-09-01,-0.7349005574707153,-0.8833527933199256,-0.7209850015207356,-0.8344897630092418,-0.9477864879928743,-0.6994551290866124
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-10-01,-0.6272756938148064,-0.9986346996773631,-0.6716765534150814,0.7439393338544755,-0.9477864879928743,-0.5084039284929238
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-11-01,-0.5993295964440586,-0.7882836820515153,-0.5970305892336089,-0.6074171211986322,-0.9477864879928743,-0.9189579261436452
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2019-12-01,-0.7687225907581721,-1.0413003128700138,-0.8030782391436422,-0.8125423203399453,-0.9477864879928743,-1.2835745329052513
NZC,Company 32,Communication Services,5,7,CCC,61,57,65,23,85,35399,46399,26741,57064,2020-01-01,-0.023532389745061666,0.008476541732044762,-0.0007813255840273259,1.547580783190555,-0.9477864879928743,-1.1093613293962716
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-01-01,-2.492844282870312,-2.343746750688291,-2.4045305659380927,-2.5928099446338537,-1.018027904287391,-1.5428640580758746
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-02-01,-1.5825160394966122,-1.5971856742088701,-1.5231784029907767,-1.677878552393034,-1.018027904287391,-1.3665703313169146
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-03-01,-1.4481196220017936,-1.86266574681995,-1.3882930218332268,-0.9677747075179398,-1.018027904287391,-0.7348683227871919
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-04-01,-0.24287335109661357,-0.5015490899184252,-0.17561612040448896,-0.33721885279475394,-1.018027904287391,-1.4882310354691248
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-05-01,-1.9039653139156587,-1.6963487406902962,-1.9101018800485239,-1.973269579387193,-1.018027904287391,-1.6482188962078785
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-06-01,-0.29286678413142464,-0.34221377601835146,-0.372684884059874,-0.21446280628196024,-1.018027904287391,-0.9867918756575242
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-07-01,-2.5844025427747432,-2.6879714480654497,-2.505028067501889,-2.2344784945419938,-1.018027904287391,-1.174750235236753
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-08-01,-1.1878466846486826,-1.4748328137503222,-1.271697409351529,-1.287604973551619,-1.018027904287391,-1.1755057395852366
QAQ,Company 33,Financials,17,57,D,22,11,20,93,87,18048,33837,95774,54827,2013-09-01,-1.2690695847958389,-1.3981282697248452,-1.2785331118470438,0.6477653627546328,-1.018027904287391,-0.5383741318379249
