Ticker,Company Name,Sector,ESG Score,ESG Rank,MCSI ESG Rating,BESG Score,ESG Score SYN,YFin E,YFin S,YFin G,Market Cap,EBITDA,PE,EV,Date,Return,Model 1,Model 2,Model 3
CDH,Company 16,Consumer Staples,47,13,D,17,70,45,66,37,57091,41271,23960,9401,2020-01-01,0.18784214838230895,-0.11075326478657493,0.17074444793994456,0.08785261909198042
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-01-01,1.2991306542448728,1.0285411521128842,1.3472242340438179,1.2021244894052656
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-02-01,-0.06782001898592249,-0.3814212839463911,-0.12838029419273692,-0.1597303619262075
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-03-01,-2.2189655015096106,-2.5068351210782467,-2.1433290448612374,-1.6525916801282308
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-04-01,-1.0854712979182262,-1.705098391456906,-1.166508825350843,-0.9112237023368559
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-05-01,-0.6719763653969583,-0.9235464373852954,-0.6952337903477827,-0.7624716036112162
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-06-01,-1.3737816291695635,-1.3033988155530287,-1.4084576819188754,-0.6709901331222551
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-07-01,-1.598999371583014,-1.7153059374643995,-1.6181330497963258,-1.6476171572791583
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-08-01,-2.0564707007691605,-2.023072131276223,-2.087464064903866,-1.8450394701848727
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-09-01,-0.5319090994264271,-0.5051219276580817,-0.44915396743116665,-0.5432800990369501
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-10-01,-0.6423289811407938,-0.7254636499652316,-0.6312442496883468,-0.7416322245561461
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-11-01,-2.7006282295691992,-2.7559868020738416,-2.736870883317078,-2.8006282263176105
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2013-12-01,-1.8541058344011776,-1.9466940394846002,-1.954008972241134,-1.7239429517058573
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-01-01,-0.2848167306573134,-0.7938640393345354,-0.22465800518785087,-0.22371178916300785
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-02-01,-0.03098324038006628,0.12022278726348587,-0.11356871338168979,-0.09191981043682998
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-03-01,-0.47668884078192086,-0.47096012874186366,-0.406864700631802,-0.4244260254264479
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-04-01,-0.5540472353394704,-1.105540553965161,-0.5623163923913488,-0.16675094478857852
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-05-01,-1.4243305884972801,-1.6615520249939881,-1.436641894351678,-1.5242872972457708
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-06-01,-0.4470653849454468,-0.39947101361091597,-0.3800441921533285,-0.5464278613192753
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-07-01,-0.6224818109765708,-0.42336960846784844,-0.7158586246596471,-0.7149063303819434
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-08-01,-1.0896548797249013,-1.3916780078156286,-1.0924620786907335,-1.1543754925206398
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-09-01,-2.367168899880563,-2.5864590188329477,-2.3845719214492913,-2.0813211755552454
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-10-01,0.5162462497977263,0.07427403442862976,0.4240607943487028,0.428596090645298
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-11-01,-0.48721552284288727,-0.554517519545413,-0.572832947656609,-0.587215256515315
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2014-12-01,1.068758513653151,0.9402961005837768,1.1096012831397244,1.4652908402433389
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-01-01,-1.2463936719702713,-1.529507752319108,-1.279348699206721,-1.3356353909344967
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-02-01,0.4944840870579903,0.41758233818207124,0.5886684322451744,1.2344565067712037
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-03-01,-1.584188911533096,-1.7265370417578454,-1.680054773913466,-1.6841761649728464
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-04-01,-1.6026564542990194,-1.5944027656232553,-1.5590700457970668,-1.5459236526180966
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-05-01,-1.299493051658063,-1.6485333577740195,-1.231203537157306,-1.3769661063677228
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-06-01,-0.4923668727503513,-0.5536671611372256,-0.422537875551768,0.39592312807247854
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-07-01,-0.39868061004644906,-0.29538034575874705,-0.3489010899338992,-0.2774545586046694
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-08-01,-1.8271826330833907,-1.942493826149271,-1.7974531735534187,-1.8533497078616068
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-09-01,-1.7688190493040339,-1.7908386795157916,-1.8370418827813546,-1.8639802052511292
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-10-01,-1.7623275908815013,-1.6884684114851356,-1.8129592721155232,-0.5490560160375301
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-11-01,-0.8274797502322885,-1.056263225830814,-0.7984093245743075,-0.8998599007581154
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2015-12-01,0.13397796723786182,0.35626545690814704,0.22431440853569848,0.06845340291748811
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-01-01,-1.4706496770411213,-1.4689378707374243,-1.5146276189762058,-1.568673502708338
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-02-01,-0.6583869663582512,-0.9087592855415124,-0.5954959185233205,-0.11078953100967584
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-03-01,-0.6417175998704254,-0.47891747305511556,-0.6557877651670131,1.4767288604806488
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-04-01,0.3280449515669095,0.2242747350620947,0.28784127749821187,0.4242615897655597
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-05-01,-0.9143999380439136,-0.9673335523860249,-0.9890969149608401,-0.959805299719146
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-06-01,-1.5327699203694696,-1.7029746623249309,-1.5079079948038099,-1.621452504337454
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-07-01,-0.3599161807014538,-0.20203020359098725,-0.38236114241568275,-0.45991522996297685
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-08-01,-3.1436932147662398,-3.2067964192235268,-3.105904125920218,-3.242017095297595
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-09-01,-0.9295833951455282,-1.1592636141094252,-0.9652607133712834,-0.3098873836684801
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-10-01,-1.6883605277232916,-1.8768409354595135,-1.7629549550245434,-1.7206316141337006
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-11-01,-0.03813907928873228,-0.030681591524247806,0.01316312459187749,-0.13205361730346948
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2016-12-01,-2.2013927823386794,-2.2514477599720517,-2.1221400652362887,-2.29827580573822
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-01-01,-0.6011167628147249,-0.594655292288518,-0.684997843560301,-0.6819954701663942
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-02-01,-3.2997766713405396,-3.5527863316468555,-3.2425317698081315,-3.3949714943681184
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-03-01,-0.2589273232209778,-0.28813686488951434,-0.22851528605125732,-0.3228232874436219
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-04-01,-1.1462327313148835,-1.0708607463845667,-1.2038500923473183,-0.3447251898275405
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-05-01,-4.3689586280574995,-4.6768902579674565,-4.313174061323346,-4.468957669822102
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-06-01,-1.368768741929114,-1.6547800225134863,-1.4422531728569083,-1.4358896777519394
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-07-01,-0.9066717588497311,-1.212983523338339,-0.923240310060641,-0.9858172446659627
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-08-01,-1.976467856779073,-2.4291339584064477,-1.979759973950695,-2.0644062667707677
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-09-01,-1.6578162432021055,-1.7111307880970683,-1.6430454701334178,-1.7558700626394694
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-10-01,0.8799700827881125,0.5789332588261233,0.9360565614186046,0.7799701370070407
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-11-01,0.24742954025797248,0.41825758472334307,0.24801475155652744,0.14756075079905098
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2017-12-01,-1.7461372947497833,-1.761594066460318,-1.8008338106725374,-1.84604390510637
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-01-01,-1.8784901259423257,-2.0855623539830423,-1.7914896429542864,-1.9760241774392742
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-02-01,-0.015476966269540426,0.0160952208148529,-0.049964813722679344,-0.05443335716484878
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-03-01,-0.8755856735971754,-1.5405761457159,-0.9587445653036782,-0.6822121315288312
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-04-01,-0.818063204735653,-1.054035701958465,-0.8688060423695504,-0.9178688519315038
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-05-01,-0.09584384974807514,-0.46154525895821097,-0.04645329507678703,-0.18422130400761563
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-06-01,0.28494257390895794,0.19387833237021654,0.24966110302511543,0.18612220393178622
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-07-01,-0.5912230834130807,-1.078730258370377,-0.5204093545587493,-0.6911974077345591
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-08-01,-0.08981800970564557,-0.17940945041692744,-0.10780293804491621,1.3123212253608232
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-09-01,0.3867832280143404,0.178771554113794,0.4424329609147516,0.2869333591337382
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-10-01,-2.110824265967392,-2.256837933344132,-2.1152170163521666,-1.9964748280540283
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-11-01,-1.701799626397031,-1.8933852410731253,-1.7182839588212624,-1.3481179976088595
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2018-12-01,-1.1277452971825632,-1.615944950433317,-1.2214472708124535,-1.2032739125753111
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-01-01,-1.5045883917337362,-1.7791491195836484,-1.5184248378085978,-1.593036957792347
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-02-01,0.31929482061623826,0.1117530625326382,0.3763287671887202,0.23882992866134803
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-03-01,-1.6498302664950526,-1.7129980821057453,-1.6614162336460878,-1.7498298125109581
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-04-01,-0.6889860801716046,-0.820842507618768,-0.6639799550922715,-0.7724196626524816
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-05-01,0.6545914838540734,0.7796477698577533,0.5597580474963294,0.5549428307360509
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-06-01,-0.8081636015378445,-0.6830169698125917,-0.782895929224802,-0.9081564229613389
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-07-01,0.9711161266559907,0.8250874784629636,0.9907695790430776,1.3843021940946354
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-08-01,-1.0513187783158038,-0.9193157600834506,-1.0955819015128474,-0.9985188855517657
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-09-01,-1.9327991414978973,-1.995618535215889,-2.005346200902185,-1.9884232256314793
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-10-01,-1.6256833443497978,-2.0616181256808757,-1.6750239883474418,-0.376070854616238
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-11-01,-2.411199296095032,-2.3061771204933064,-2.446291094936937,-2.5108555149441223
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2019-12-01,-0.28216544314069125,-0.1594992832842383,-0.2856147281918401,-0.23680993951701837
BPP,Company 17,Utilities,93,9,B,6,0,45,24,71,71089,41606,66916,66027,2020-01-01,-1.6698655600098269,-1.8594734834745064,-1.678542427292115,-1.7380608932827186
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-01-01,-0.43896263398552615,-0.8076630089286266,-0.3754119626053206,-0.5282761686131618
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-02-01,-1.0797032389634922,-1.102024106535959,-1.0966820098356678,-0.25305700596265013
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-03-01,-2.6593465120120783,-2.35107117205742,-2.6298475468331697,-2.7588580142289
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-04-01,-1.3684837871908386,-1.4226225223538544,-1.437420328612283,-1.447476691028205
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-05-01,-0.2964857383618277,-0.7200160501026498,-0.2913180695952958,-0.39408276113221397
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-06-01,-2.40893208195146,-2.377491147554513,-2.404097681920357,-2.478447300168662
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-07-01,-1.9551722171516654,-1.8931541154776756,-2.0454316833933235,-2.005144085368094
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-08-01,-1.0022659202710136,-1.0340702736077554,-1.0679213255298194,-0.9520163302109891
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-09-01,-1.3952178309340626,-1.4298345239051073,-1.4362865792185455,-1.4952148783541204
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-10-01,-0.5872539422093965,-0.23020053221531686,-0.5852509135137087,-0.6853399189042049
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-11-01,-0.3136160480353396,-0.39017538681993413,-0.3178406314647656,-0.13377414823603986
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2013-12-01,-0.4687941422810463,-0.7320341084936723,-0.563240499943793,1.1136785458905587
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-01-01,-2.2100884647523484,-2.0439274048058635,-2.2527304821117067,-2.310088257788514
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-02-01,-2.6461196133354457,-2.909160491056057,-2.5688913469850774,-2.7268272599296606
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-03-01,-1.1058694954301365,-1.2995748548062414,-1.1297546515879393,-1.1729235765592163
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-04-01,-1.2101928449374137,-1.5648456278399785,-1.2071613389049236,-1.2730414068238174
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-05-01,-1.138496570312492,-1.3758573536804544,-1.0461720483927286,-1.238472358486694
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-06-01,0.5174423827199488,0.593028817735166,0.5420064990966278,0.6659034009177087
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-07-01,0.14572612803832952,-0.03738436356478814,0.22211147116067878,1.9175670480385305
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-08-01,-1.7459439937163637,-1.7898610500392442,-1.800890575415117,-0.8225019659764302
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-09-01,0.7984984958415753,0.3489110604198853,0.7398478545919103,0.7105238593080178
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-10-01,-0.7828406716344434,-0.7339961970980351,-0.7410589123243386,1.654800912440951
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-11-01,0.5266063299316828,0.21760775551653308,0.6013537373973292,0.42660860113879573
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2014-12-01,-1.0746151942231132,-1.2956139942049196,-0.9754813105885612,-1.0928676854993422
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-01-01,1.2393581836677239,1.2458226445151634,1.176542768807605,1.1397088949852558
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-02-01,-1.5061703371938746,-1.4302478810302972,-1.5914276481775427,-1.526493411614926
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-03-01,-0.16398311567198376,-0.3904003014117412,-0.14288100046384253,-0.26398305219650176
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-04-01,-1.9390633506432184,-2.0070699399664864,-1.9310584705956833,-1.3704805736497951
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-05-01,-1.4364811748764226,-1.6088427801763434,-1.4811203753413538,-1.534921892952457
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-06-01,-1.2558760177642876,-1.431320470627042,-1.2612366451367254,-1.3241880311805616
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-07-01,-1.9213045685252,-1.8319595533424928,-1.833616545371566,-2.0138841498463655
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-08-01,-1.0702733899462884,-0.7777172396619115,-0.978154799962354,-1.1291205578073067
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-09-01,-1.02496691933879,-1.1084819140275273,-1.0037975418392788,-0.7382145622289876
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-10-01,-1.5399513201970718,-1.4771976903565975,-1.6137897565149166,-1.6384650904375468
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-11-01,-2.2521699001801907,-2.228328380874276,-2.19997663929873,-1.9743751229029058
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2015-12-01,-1.6222753045614136,-1.68140500648865,-1.7059860380886938,-1.7020710524300517
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-01-01,-0.3432639530774825,-0.2015493673475818,-0.4305150783208137,-0.4348270641575026
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-02-01,-2.2942003967782236,-2.347818861266349,-2.3104018896671947,-2.393285312288858
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-03-01,-1.1088467207629762,-1.15645189805745,-1.112979610956782,-1.2087399901463929
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-04-01,-1.1614969178661463,-1.4073987949775353,-1.2352471297145973,-1.2000872141878356
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-05-01,0.5769037567699837,0.75010080830324,0.5802867963220235,0.5029208740766227
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-06-01,-0.746757910834862,-0.44882906624320196,-0.7385262785805075,-0.6434623093861351
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-07-01,-1.4384582162436765,-1.75609002057118,-1.3910478528640564,-1.4025320488285171
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-08-01,-1.7883274534138995,-1.3194780979723104,-1.804656415562839,-1.888327453022971
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-09-01,-1.2083678846012693,-1.2306820209529568,-1.2515568459421496,-0.3460572757904127
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-10-01,0.5578194440739792,0.32562325785353674,0.6472344698993152,0.5751479847271413
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-11-01,-2.0602003048599116,-2.1690718778912954,-1.9960026167307792,-2.064892189796588
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2016-12-01,-0.7704734914025926,-0.7365357955300288,-0.7090840678030707,-0.8704668328079489
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-01-01,-0.46362340303852667,-0.6089121927601145,-0.3962583131761823,-0.10942460617519448
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-02-01,-0.9850896079454894,-1.139111707103457,-1.006752826335345,-1.0833785135114329
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-03-01,-1.7046810591333315,-1.482983061706633,-1.7764581179591419,-1.7940190486676348
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-04-01,-0.869198118124135,-0.6815091350077968,-0.9549081756359283,-0.9691981174592458
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-05-01,-1.3754119035027135,-1.6603526002824451,-1.36345075702473,-1.4368087723185854
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-06-01,-0.9671908241125836,-1.0241562644895326,-0.9157934186232026,-1.0671737577041607
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-07-01,0.4284446369642796,0.3018200824417925,0.5070511438614781,1.4793319097072926
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-08-01,-1.9474709039709455,-2.1413589151791466,-2.047141524577903,-1.5085610552637623
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-09-01,0.004199646967197435,-0.17322482296071606,0.060504751707559506,-0.09342654975262257
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-10-01,-1.4135504169828506,-1.625865550940188,-1.342455917492554,-1.5133413311528856
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-11-01,-0.2279500912187754,-0.48325138681227553,-0.20728779757196475,-0.3249843282856451
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2017-12-01,-2.5595137463038986,-2.5219498085466476,-2.501411863275623,-2.6543517498723297
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-01-01,-0.5965155674917075,-0.5549057119310127,-0.609503214456456,-0.6834307769903201
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-02-01,-1.0392221908024537,-1.189547375312213,-1.13886759448451,-1.1392213212800257
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-03-01,-1.3041591066364269,-1.3144737898234509,-1.2723481097290872,-1.3911482197081493
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-04-01,-0.33599898582550103,-0.5530890467217783,-0.41901343560713067,-0.4359980017063252
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-05-01,-0.9413627349094552,-1.0249172357200975,-0.933426904171335,1.3953496130947842
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-06-01,-0.16410116632000382,-0.45379594890078045,-0.22867206155273653,-0.26395347725328405
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-07-01,-1.5368432583170049,-1.7124111861599576,-1.5168467645919101,-1.634477364321684
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-08-01,-2.0225159121455007,-2.293649528533881,-1.9684040564928318,-1.1567114276794928
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-09-01,-0.7171209363755067,-1.0389082219168015,-0.6239929746925111,-0.8164980440246923
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-10-01,0.2844976564085804,0.11470198224496173,0.18976553545980193,0.206235527561578
XPN,Company 18,Utilities,9,80,BB,88,90,50,3,25,4750,48601,22545,59984,2018-11-01,-0.6714224027035072,-0.7795921407304988,-0.6743212916188378,-0.7713712781867881
